x=0.575924, y=-2.05462, z=-0.337963
x=0.583676, y=-2.05464, z=-0.338298
x=0.595333, y=-2.05466, z=-0.338811
x=0.607019, y=-2.05466, z=-0.339331
x=0.61483, y=-2.05467, z=-0.339684
x=3.2956, y=-2.05276, z=-0.339686
x=3.29702, y=-2.0377, z=-0.339096
x=3.2927, y=-2.01917, z=-0.337925
x=-1.89545, y=-2.00619, z=-0.338884
x=-1.88481, y=-2.00894, z=-0.338234
x=-0.753539, y=-2.00885, z=-0.339818
x=-0.745584, y=-2.00895, z=-0.339393
x=-0.736738, y=-2.00657, z=-0.338554
x=-0.72489, y=-2.00673, z=-0.337936
x=-0.713075, y=-2.00687, z=-0.337325
x=3.29405, y=-2.0042, z=-0.337343
x=3.29537, y=-1.98927, z=-0.336764
x=3.29665, y=-1.97436, z=-0.336188
x=-1.94525, y=-1.9606, z=-0.339115
x=-1.93467, y=-1.9636, z=-0.338463
x=-0.863825, y=-1.96195, z=-0.339529
x=-0.855769, y=-1.96221, z=-0.339054
x=-0.847732, y=-1.96246, z=-0.338583
x=-0.83571, y=-1.96281, z=-0.337883
x=3.29789, y=-1.95949, z=-0.335615
x=-0.954877, y=-1.91813, z=-0.339365
x=-0.942674, y=-1.91875, z=-0.338596
x=-0.934562, y=-1.91915, z=-0.338088
x=-0.926468, y=-1.91953, z=-0.337583
x=2.00783, y=-1.89369, z=-0.338882
x=-1.03513, y=-1.87775, z=-0.339603
x=-1.02281, y=-1.87862, z=-0.338786
x=-1.01462, y=-1.87918, z=-0.338245
x=2.00671, y=-1.87944, z=-0.337583
x=2.05333, y=-1.84387, z=-0.338849
x=-1.10309, y=-1.83822, z=-0.339543
x=-1.09482, y=-1.83897, z=-0.338973
x=-1.08657, y=-1.8397, z=-0.338407
x=2.05582, y=-1.83318, z=-0.338202
x=3.42303, y=-1.82894, z=-0.339543
x=3.42389, y=-1.81406, z=-0.338998
x=-1.15024, y=-1.80078, z=-0.338434
x=-1.14197, y=-1.80168, z=-0.33785
x=-1.15853, y=-1.79987, z=-0.33902
x=2.103, y=-1.79758, z=-0.339691
x=3.42473, y=-1.79921, z=-0.338456
x=2.10527, y=-1.78682, z=-0.339047
x=3.42553, y=-1.7844, z=-0.337918
x=2.1035, y=-1.77272, z=-0.337763
x=-1.21596, y=-1.76465, z=-0.339421
x=-1.20764, y=-1.76574, z=-0.338818
x=-1.19721, y=-1.76369, z=-0.337619
x=3.4263, y=-1.76961, z=-0.337383
x=3.42705, y=-1.75486, z=-0.33685
x=-1.26514, y=-1.73048, z=-0.339516
x=0.186514, y=-1.73003, z=-0.338232
x=3.42241, y=-1.73743, z=-0.335795
x=-1.25453, y=-1.72861, z=-0.338287
x=-0.260153, y=-1.72939, z=-0.339942
x=-0.253973, y=-1.72935, z=-0.339756
x=-0.244716, y=-1.72928, z=-0.339487
x=-0.235473, y=-1.72922, z=-0.339227
x=-0.226299, y=-1.72958, z=-0.339061
x=-0.214061, y=-1.72989, z=-0.338821
x=-0.204856, y=-1.72981, z=-0.33859
x=-0.195665, y=-1.72974, z=-0.338372
x=-0.183428, y=-1.72966, z=-0.338097
x=-0.174264, y=-1.7296, z=-0.337903
x=0.174288, y=-1.72993, z=-0.337967
x=0.195614, y=-1.72938, z=-0.338301
x=0.204803, y=-1.72943, z=-0.338517
x=0.214002, y=-1.72949, z=-0.338743
x=0.223217, y=-1.72956, z=-0.33898
x=0.235524, y=-1.72965, z=-0.339313
x=0.24477, y=-1.72973, z=-0.339575
x=0.254034, y=-1.72982, z=-0.339849
x=0.263164, y=-1.72894, z=-0.339942
x=2.15729, y=-1.72966, z=-0.339508
x=3.42312, y=-1.72278, z=-0.335273
x=2.15522, y=-1.71566, z=-0.338236
x=2.15715, y=-1.70493, z=-0.337603
x=3.4238, y=-1.70816, z=-0.334754
x=-1.31432, y=-1.69618, z=-0.339861
x=-1.30358, y=-1.69451, z=-0.338611
x=-1.29527, y=-1.69593, z=-0.337989
x=-0.424606, y=-1.69569, z=-0.339785
x=-0.415169, y=-1.69566, z=-0.339338
x=-0.405759, y=-1.69563, z=-0.338903
x=-0.393247, y=-1.69559, z=-0.338337
x=-0.383889, y=-1.69555, z=-0.337923
x=0.384037, y=-1.69624, z=-0.338061
x=0.396528, y=-1.69631, z=-0.338618
x=0.405923, y=-1.69636, z=-0.339047
x=0.415343, y=-1.6964, z=-0.339487
x=0.424785, y=-1.69645, z=-0.339936
x=-1.35512, y=-1.66321, z=-0.339793
x=-1.34679, y=-1.66483, z=-0.33916
x=-1.33599, y=-1.66332, z=-0.3379
x=-0.535748, y=-1.66267, z=-0.339553
x=-0.523552, y=-1.66456, z=-0.339184
x=-0.513994, y=-1.66459, z=-0.338638
x=-0.507639, y=-1.66461, z=-0.338279
x=2.21146, y=-1.66166, z=-0.339642
x=2.20908, y=-1.64783, z=-0.33839
x=-1.38753, y=-1.63192, z=-0.339268
x=-1.37923, y=-1.63369, z=-0.338631
x=-0.625725, y=-1.63333, z=-0.339987
x=-0.616002, y=-1.63351, z=-0.339348
x=-0.606306, y=-1.63367, z=-0.338717
x=-0.59913, y=-1.63179, z=-0.337891
x=2.21075, y=-1.63709, z=-0.337768
x=2.21238, y=-1.62637, z=-0.337148
x=-1.42256, y=-1.60377, z=-0.339539
x=-1.4116, y=-1.60266, z=-0.338258
x=-0.695468, y=-1.60228, z=-0.339525
x=-0.685655, y=-1.60261, z=-0.338829
x=-0.679132, y=-1.60282, z=-0.33837
x=2.26739, y=-1.58291, z=-0.33953
x=-1.45487, y=-1.57255, z=-0.339311
x=-1.44662, y=-1.57463, z=-0.338667
x=-0.756156, y=-1.57368, z=-0.339372
x=-0.746261, y=-1.57416, z=-0.338628
x=2.26881, y=-1.57214, z=-0.338918
x=2.27019, y=-1.56139, z=-0.338309
x=-1.48577, y=-1.54531, z=-0.33953
x=-0.820139, y=-1.54469, z=-0.339954
x=-0.813475, y=-1.54515, z=-0.339427
x=-0.803508, y=-1.5458, z=-0.338642
x=2.26748, y=-1.54789, z=-0.337097
x=3.56528, y=-1.53643, z=-0.339652
x=-0.855389, y=-1.52015, z=-0.339056
x=3.56561, y=-1.52182, z=-0.339175
x=-1.51666, y=-1.51798, z=-0.339863
x=-1.5056, y=-1.51748, z=-0.338571
x=-0.862083, y=-1.51961, z=-0.339603
x=3.56592, y=-1.50725, z=-0.338701
x=-0.902538, y=-1.49218, z=-0.338979
x=-0.895831, y=-1.49284, z=-0.338416
x=2.32889, y=-1.49618, z=-0.339877
x=3.56621, y=-1.49272, z=-0.338231
x=1.54548, y=-1.48852, z=-0.339851
x=2.33003, y=-1.48544, z=-0.339284
x=1.54477, y=-1.47748, z=-0.33856
x=2.32708, y=-1.47216, z=-0.338105
x=3.56647, y=-1.47821, z=-0.337765
x=-0.9444, y=-1.4672, z=-0.339168
x=-0.937666, y=-1.46798, z=-0.338589
x=-0.114307, y=-1.46792, z=-0.339922
x=-0.103993, y=-1.46788, z=-0.339736
x=-0.0936916, y=-1.46785, z=-0.33957
x=-0.0834082, y=-1.46798, z=-0.339457
x=-0.0731307, y=-1.46809, z=-0.339356
x=-0.0628522, y=-1.46806, z=-0.339239
x=-0.0525809, y=-1.46804, z=-0.339141
x=-0.0448811, y=-1.46803, z=-0.339079
x=-0.0371858, y=-1.46809, z=-0.339045
x=-0.0269269, y=-1.46814, z=-0.339003
x=-0.0166691, y=-1.46812, z=-0.338964
x=-0.0064133, y=-1.46812, z=-0.338944
x=0.00384187, y=-1.46812, z=-0.338944
x=0.0140973, y=-1.46812, z=-0.338957
x=0.0243538, y=-1.46809, z=-0.338981
x=0.034613, y=-1.46809, z=-0.33903
x=0.0448761, y=-1.46811, z=-0.339099
x=0.0551444, y=-1.46815, z=-0.339187
x=0.0654082, y=-1.46795, z=-0.339239
x=0.0756866, y=-1.46796, z=-0.339356
x=0.0859735, y=-1.46799, z=-0.339494
x=0.09627, y=-1.46803, z=-0.33965
x=0.106577, y=-1.46809, z=-0.339827
x=0.116862, y=-1.46772, z=-0.339922
x=2.32817, y=-1.46148, z=-0.337519
x=3.56673, y=-1.46374, z=-0.337303
x=1.57381, y=-1.45349, z=-0.339309
x=2.32923, y=-1.45083, z=-0.336936
x=-0.976135, y=-1.44342, z=-0.338707
x=-0.287338, y=-1.4437, z=-0.339841
x=-0.27686, y=-1.44366, z=-0.339368
x=-0.266411, y=-1.44361, z=-0.338912
x=-0.25599, y=-1.44358, z=-0.338475
x=0.256063, y=-1.44404, z=-0.338582
x=0.263882, y=-1.44408, z=-0.338912
x=0.274331, y=-1.44414, z=-0.339368
x=0.284707, y=-1.44369, z=-0.339721
x=0.292474, y=-1.4432, z=-0.339962
x=1.57289, y=-1.4425, z=-0.338023
x=3.56696, y=-1.4493, z=-0.336844
x=3.56239, y=-1.43297, z=-0.335938
x=-1.01638, y=-1.42124, z=-0.339634
x=-0.38481, y=-1.4204, z=-0.339745
x=-0.376839, y=-1.42041, z=-0.339273
x=-0.366243, y=-1.42043, z=-0.338657
x=0.366399, y=-1.42107, z=-0.338809
x=-1.00782, y=-1.41972, z=-0.338428
x=0.374009, y=-1.41977, z=-0.338963
x=0.384624, y=-1.41973, z=-0.339587
x=1.60197, y=-1.41846, z=-0.338896
x=3.56262, y=-1.41863, z=-0.335491
x=3.56284, y=-1.40432, z=-0.335047
x=-1.05147, y=-1.39683, z=-0.339844
x=-1.04469, y=-1.39797, z=-0.33923
x=-0.463551, y=-1.39671, z=-0.339751
x=-0.455479, y=-1.39683, z=-0.339194
x=-0.447429, y=-1.39693, z=-0.338645
x=1.63134, y=-1.39441, z=-0.339904
x=3.56304, y=-1.39004, z=-0.334607
x=1.63312, y=-1.3861, z=-0.339266
x=2.39258, y=-1.38788, z=-0.339619
x=-1.07293, y=-1.37471, z=-0.338969
x=-0.521736, y=-1.37625, z=-0.339798
x=-0.513575, y=-1.37643, z=-0.339174
x=1.63181, y=-1.37521, z=-0.337994
x=2.39342, y=-1.37721, z=-0.339053
x=3.56322, y=-1.37579, z=-0.334171
x=2.39423, y=-1.36657, z=-0.33849
x=-1.1031, y=-1.35389, z=-0.339461
x=-1.09634, y=-1.35524, z=-0.338837
x=-0.573803, y=-1.35423, z=-0.339556
x=-0.565576, y=-1.35452, z=-0.338882
x=1.66438, y=-1.35366, z=-0.339791
x=2.39108, y=-1.35372, z=-0.337373
x=1.66289, y=-1.34283, z=-0.338527
x=2.39185, y=-1.34315, z=-0.336819
x=-1.12654, y=-1.33438, z=-0.339452
x=-0.621081, y=-1.3341, z=-0.339742
x=-0.615545, y=-1.33437, z=-0.339261
x=-1.14786, y=-1.31244, z=-0.338917
x=-0.662834, y=-1.31418, z=-0.339809
x=-0.656286, y=-1.31258, z=-0.338801
x=1.69731, y=-1.31284, z=-0.339859
x=1.69563, y=-1.30209, z=-0.338609
x=-1.17127, y=-1.29293, z=-0.33911
x=-0.696168, y=-1.29477, z=-0.339391
x=-1.18797, y=-1.27511, z=-0.338756
x=-0.735042, y=-1.27484, z=-0.339737
x=-0.729417, y=-1.27535, z=-0.339193
x=1.72843, y=-1.26133, z=-0.338898
x=2.46159, y=-1.26049, z=-0.339566
x=-1.21135, y=-1.25551, z=-0.339117
x=-0.759768, y=-1.25614, z=-0.338922
x=-0.173346, y=-1.25656, z=-0.339883
x=-0.164445, y=-1.25684, z=-0.339639
x=-0.155556, y=-1.25709, z=-0.339406
x=-0.146644, y=-1.25705, z=-0.339111
x=-0.139969, y=-1.25703, z=-0.338901
x=0.137767, y=-1.25727, z=-0.338901
x=0.144382, y=-1.25679, z=-0.33897
x=0.155516, y=-1.25681, z=-0.339331
x=0.166674, y=-1.25685, z=-0.339719
x=0.173381, y=-1.25687, z=-0.339966
x=1.72968, y=-1.25301, z=-0.338285
x=2.45831, y=-1.24799, z=-0.33851
x=-1.22804, y=-1.23772, z=-0.338915
x=-0.794182, y=-1.23857, z=-0.339681
x=-0.271513, y=-1.23935, z=-0.339957
x=-0.264716, y=-1.23934, z=-0.339571
x=-0.255676, y=-1.23934, z=-0.339072
x=0.255577, y=-1.23889, z=-0.33895
x=0.264613, y=-1.23888, z=-0.339446
x=0.27367, y=-1.23887, z=-0.339957
x=2.45885, y=-1.23748, z=-0.337987
x=-0.817316, y=-1.22233, z=-0.339469
x=-0.340212, y=-1.22189, z=-0.339859
x=-0.333339, y=-1.22194, z=-0.339383
x=-0.326482, y=-1.22199, z=-0.338916
x=0.328609, y=-1.22142, z=-0.338916
x=0.335466, y=-1.22136, z=-0.339383
x=0.342338, y=-1.2213, z=-0.339859
x=2.45937, y=-1.227, z=-0.337468
x=1.7657, y=-1.21441, z=-0.339418
x=2.45987, y=-1.21654, z=-0.336951
x=-0.843296, y=-1.20572, z=-0.339689
x=-0.394993, y=-1.20419, z=-0.339577
x=-0.385748, y=-1.20435, z=-0.338854
x=0.388255, y=-1.20495, z=-0.339213
x=0.395198, y=-1.20484, z=-0.339759
x=1.76365, y=-1.20395, z=-0.338215
x=2.46035, y=-1.2061, z=-0.336438
x=-0.862075, y=-1.18785, z=-0.338846
x=-0.44132, y=-1.18912, z=-0.33986
x=-0.436131, y=-1.18784, z=-0.339056
x=-0.889564, y=-1.1732, z=-0.339911
x=-0.48247, y=-1.17274, z=-0.339787
x=-0.47776, y=-1.17291, z=-0.339352
x=1.79993, y=-1.16525, z=-0.339606
x=-0.909827, y=-1.15738, z=-0.339878
x=-0.516437, y=-1.15648, z=-0.339372
x=1.80086, y=-1.15695, z=-0.339017
x=-0.930059, y=-1.14151, z=-0.339937
x=-0.924388, y=-1.14268, z=-0.339321
x=-0.551051, y=-1.14171, z=-0.339689
x=-0.546283, y=-1.14201, z=-0.339207
x=1.80177, y=-1.14866, z=-0.338431
x=-0.944588, y=-1.12682, z=-0.33946
x=-0.578516, y=-1.12735, z=-0.339525
x=2.53118, y=-1.12238, z=-0.339974
x=3.71474, y=-1.12931, z=-0.339683
x=-0.959093, y=-1.11219, z=-0.339056
x=-0.605958, y=-1.11298, z=-0.339556
x=2.53149, y=-1.11195, z=-0.339491
x=3.71469, y=-1.11513, z=-0.33932
x=1.83916, y=-1.10148, z=-0.33954
x=2.53178, y=-1.10155, z=-0.339011
x=3.71463, y=-1.10099, z=-0.338962
x=-0.981001, y=-1.09822, z=-0.339968
x=-0.975362, y=-1.09961, z=-0.339343
x=-0.633379, y=-1.09852, z=-0.339768
x=-0.628549, y=-1.09899, z=-0.339234
x=1.83991, y=-1.09321, z=-0.338971
x=2.53205, y=-1.09116, z=-0.338536
x=-0.989833, y=-1.08501, z=-0.33907
x=-0.655931, y=-1.08446, z=-0.339598
x=1.83757, y=-1.08315, z=-0.337841
x=2.53231, y=-1.0808, z=-0.338064
x=3.71457, y=-1.08687, z=-0.338607
x=-1.00612, y=-1.07238, z=-0.339484
x=-0.674688, y=-1.07272, z=-0.339558
x=1.37501, y=-1.0751, z=-0.339276
x=2.53255, y=-1.07047, z=-0.337595
x=3.7145, y=-1.07278, z=-0.338258
x=2.53278, y=-1.06016, z=-0.33713
x=-1.02053, y=-1.05773, z=-0.339325
x=-0.697183, y=-1.05859, z=-0.339639
x=1.39774, y=-1.05024, z=-0.339841
x=3.71442, y=-1.05872, z=-0.337912
x=-1.03679, y=-1.04497, z=-0.339847
x=-0.715968, y=-1.04685, z=-0.339832
x=1.39635, y=-1.04159, z=-0.338617
x=2.533, y=-1.04986, z=-0.336669
x=3.7181, y=-1.04574, z=-0.337912
x=-0.733517, y=-1.03331, z=-0.339543
x=1.87835, y=-1.0376, z=-0.339874
x=3.71797, y=-1.0317, z=-0.337571
x=-0.752301, y=-1.0215, z=-0.339928
x=1.87922, y=-1.02527, z=-0.339055
x=-0.766221, y=-1.01053, z=-0.339806
x=1.41958, y=-1.01333, z=-0.339027
x=1.87706, y=-1.01137, z=-0.337705
x=3.71784, y=-1.0177, z=-0.337234
x=3.7177, y=-1.00371, z=-0.336902
x=-0.77877, y=-0.997814, z=-0.339155
x=1.44291, y=-0.985001, z=-0.339594
x=3.71756, y=-0.98976, z=-0.336574
x=1.44382, y=-0.978243, z=-0.339001
x=3.71742, y=-0.975831, z=-0.33625
x=-0.820432, y=-0.964942, z=-0.339378
x=3.71727, y=-0.961928, z=-0.335931
x=-0.834298, y=-0.953919, z=-0.339568
x=1.91874, y=-0.957273, z=-0.339619
x=1.46762, y=-0.946488, z=-0.339456
x=1.91936, y=-0.94506, z=-0.338849
x=3.71713, y=-0.948051, z=-0.335617
x=1.46879, y=-0.93638, z=-0.338586
x=1.91995, y=-0.932883, z=-0.338085
x=2.60611, y=-0.933697, z=-0.339906
x=3.71698, y=-0.934199, z=-0.335306
x=-0.867725, y=-0.924872, z=-0.339813
x=1.92032, y=-0.924789, z=-0.33758
x=2.60619, y=-0.923467, z=-0.339494
x=3.71683, y=-0.920371, z=-0.335001
x=2.60626, y=-0.913259, z=-0.339085
x=1.15608, y=-0.907179, z=-0.339265
x=1.49262, y=-0.904592, z=-0.339259
x=2.60632, y=-0.903072, z=-0.338681
x=3.71667, y=-0.906569, z=-0.3347
x=1.49361, y=-0.894524, z=-0.338414
x=2.60637, y=-0.892907, z=-0.338281
x=3.71652, y=-0.89279, z=-0.334403
x=1.17188, y=-0.886953, z=-0.339303
x=2.60642, y=-0.882763, z=-0.337884
x=2.60646, y=-0.872641, z=-0.337492
x=3.71637, y=-0.879036, z=-0.334111
x=1.18767, y=-0.866707, z=-0.339441
x=1.96269, y=-0.862109, z=-0.339526
x=2.60649, y=-0.862539, z=-0.337104
x=1.51817, y=-0.856026, z=-0.338781
x=1.96294, y=-0.854054, z=-0.339051
x=2.60651, y=-0.852459, z=-0.33672
x=0.943575, y=-0.847321, z=-0.339808
x=1.20434, y=-0.840776, z=-0.339097
x=1.96318, y=-0.846016, z=-0.33858
x=2.60653, y=-0.842399, z=-0.33634
x=0.954642, y=-0.833464, z=-0.339567
x=1.96341, y=-0.837995, z=-0.338113
x=0.964517, y=-0.824437, z=-0.339988
x=1.96363, y=-0.829993, z=-0.337649
x=0.975543, y=-0.810553, z=-0.33985
x=1.22094, y=-0.81485, z=-0.338887
x=1.54562, y=-0.815456, z=-0.339688
x=1.54628, y=-0.805473, z=-0.3389
x=0.986541, y=-0.79666, z=-0.33977
x=1.23925, y=-0.793098, z=-0.339679
x=1.5467, y=-0.798838, z=-0.338379
x=0.997525, y=-0.782762, z=-0.339754
x=1.00942, y=-0.763997, z=-0.339209
x=1.2562, y=-0.764308, z=-0.339477
x=1.02215, y=-0.751408, z=-0.339927
x=1.25679, y=-0.758669, z=-0.33892
x=1.57432, y=-0.75478, z=-0.339369
x=2.00692, y=-0.75482, z=-0.339603
x=1.5748, y=-0.744884, z=-0.338625
x=2.00709, y=-0.742905, z=-0.338969
x=1.03395, y=-0.732614, z=-0.339542
x=1.27547, y=-0.733927, z=-0.339735
x=2.0072, y=-0.734984, z=-0.338551
x=1.27598, y=-0.728301, z=-0.339191
x=2.0073, y=-0.72708, z=-0.338138
x=1.04569, y=-0.713841, z=-0.339254
x=2.00743, y=-0.715257, z=-0.337525
x=1.0592, y=-0.696258, z=-0.339637
x=1.29337, y=-0.693963, z=-0.338864
x=1.60287, y=-0.694067, z=-0.339522
x=1.6032, y=-0.684254, z=-0.338826
x=1.07094, y=-0.677495, z=-0.339557
x=1.6034, y=-0.677731, z=-0.338367
x=1.31261, y=-0.663486, z=-0.339554
x=2.68729, y=-0.665434, z=-0.339922
x=1.08503, y=-0.654983, z=-0.339597
x=1.31315, y=-0.655139, z=-0.338799
x=2.68719, y=-0.655459, z=-0.339619
x=2.6871, y=-0.645501, z=-0.33932
x=1.09906, y=-0.632419, z=-0.339766
x=1.63167, y=-0.63, z=-0.339984
x=2.68701, y=-0.635561, z=-0.339026
x=1.33246, y=-0.624573, z=-0.33974
x=1.63181, y=-0.623514, z=-0.339557
x=2.68691, y=-0.625637, z=-0.338736
x=1.33288, y=-0.616276, z=-0.33902
x=1.632, y=-0.613811, z=-0.338924
x=2.0541, y=-0.616634, z=-0.339681
x=2.68682, y=-0.61573, z=-0.338451
x=1.1135, y=-0.604985, z=-0.339554
x=1.63218, y=-0.604136, z=-0.338299
x=2.05411, y=-0.604925, z=-0.339154
x=2.68672, y=-0.60584, z=-0.338171
x=2.05411, y=-0.593246, z=-0.338635
x=2.68663, y=-0.595966, z=-0.337895
x=2.0541, y=-0.585479, z=-0.338295
x=2.68654, y=-0.586108, z=-0.337624
x=1.12785, y=-0.577532, z=-0.339523
x=1.35472, y=-0.572619, z=-0.339554
x=2.05612, y=-0.574426, z=-0.338127
x=2.68644, y=-0.576267, z=-0.337357
x=1.35492, y=-0.567131, z=-0.339103
x=2.05606, y=-0.562813, z=-0.337628
x=2.68635, y=-0.56644, z=-0.337095
x=1.14219, y=-0.550054, z=-0.339688
x=2.68831, y=-0.557054, z=-0.337095
x=1.14247, y=-0.545285, z=-0.339205
x=2.68819, y=-0.547244, z=-0.336838
x=1.66312, y=-0.534296, z=-0.339551
x=2.68807, y=-0.537448, z=-0.336585
x=1.37487, y=-0.525339, z=-0.339796
x=1.66319, y=-0.52472, z=-0.338998
x=2.68795, y=-0.527668, z=-0.336337
x=1.15692, y=-0.515427, z=-0.33937
x=1.37507, y=-0.517178, z=-0.339172
x=1.66325, y=-0.515174, z=-0.338456
x=2.68783, y=-0.517902, z=-0.336094
x=1.37526, y=-0.50904, z=-0.338556
x=1.6633, y=-0.505654, z=-0.337922
x=1.17315, y=-0.481446, z=-0.339785
x=1.17332, y=-0.476736, z=-0.339351
x=1.39711, y=-0.462331, z=-0.339749
x=1.39721, y=-0.45426, z=-0.339192
x=1.18796, y=-0.444434, z=-0.339858
x=1.39731, y=-0.446209, z=-0.338643
x=1.18815, y=-0.437426, z=-0.339254
x=1.69606, y=-0.426275, z=-0.339933
x=2.10485, y=-0.42084, z=-0.339973
x=1.69602, y=-0.416833, z=-0.339484
x=2.10477, y=-0.413184, z=-0.339725
x=1.69597, y=-0.404279, z=-0.3389
x=2.10469, y=-0.40554, z=-0.339481
x=1.20448, y=-0.396256, z=-0.339757
x=1.69593, y=-0.39489, z=-0.338473
x=2.10457, y=-0.394096, z=-0.339126
x=1.20464, y=-0.387005, z=-0.339031
x=1.42072, y=-0.38357, z=-0.339742
x=1.69589, y=-0.385527, z=-0.338058
x=2.10446, y=-0.382673, z=-0.338779
x=1.42073, y=-0.375599, z=-0.33927
x=2.10439, y=-0.375072, z=-0.338555
x=1.42074, y=-0.367647, z=-0.338806
x=2.10432, y=-0.367481, z=-0.338335
x=2.10422, y=-0.356115, z=-0.338015
x=2.10412, y=-0.344768, z=-0.337704
x=1.2222, y=-0.336853, z=-0.339698
x=2.10531, y=-0.337417, z=-0.337704
x=1.22224, y=-0.329984, z=-0.339224
x=2.10519, y=-0.326095, z=-0.337405
x=1.44394, y=-0.286078, z=-0.339839
x=1.23863, y=-0.272493, z=-0.339826
x=1.44389, y=-0.2756, z=-0.339365
x=1.23865, y=-0.26344, z=-0.339318
x=1.44384, y=-0.265152, z=-0.33891
x=1.23955, y=-0.254596, z=-0.33907
x=1.4438, y=-0.257333, z=-0.33858
x=1.72958, y=-0.255555, z=-0.339846
x=1.72948, y=-0.243208, z=-0.339484
x=1.72941, y=-0.233965, z=-0.339225
x=1.72935, y=-0.224738, z=-0.338977
x=1.72929, y=-0.215523, z=-0.33874
x=1.72961, y=-0.206368, z=-0.338588
x=1.7299, y=-0.194157, z=-0.338369
x=3.88084, y=-0.196722, z=-0.339965
x=1.72983, y=-0.184977, z=-0.33816
x=3.8815, y=-0.183167, z=-0.339965
x=1.2567, y=-0.17225, z=-0.339881
x=1.72976, y=-0.17581, z=-0.337964
x=1.25668, y=-0.163313, z=-0.339558
x=3.88141, y=-0.169579, z=-0.339903
x=1.25666, y=-0.154392, z=-0.339254
x=3.88134, y=-0.155995, z=-0.339847
x=1.25717, y=-0.145548, z=-0.339109
x=3.88127, y=-0.142417, z=-0.339795
x=1.25714, y=-0.138874, z=-0.338899
x=3.88122, y=-0.128843, z=-0.339749
x=1.46801, y=-0.113027, z=-0.339919
x=3.88117, y=-0.115273, z=-0.339708
x=1.46796, y=-0.102714, z=-0.339733
x=3.88114, y=-0.101706, z=-0.339672
x=1.46793, y=-0.0949864, z=-0.339606
x=1.46791, y=-0.0872654, z=-0.339491
x=3.88112, y=-0.088142, z=-0.339641
x=1.46789, y=-0.0769786, z=-0.339354
x=3.88111, y=-0.0745807, z=-0.339615
x=1.46812, y=-0.0667113, z=-0.339293
x=3.88135, y=-0.0610251, z=-0.339615
x=1.46809, y=-0.0564366, z=-0.339185
x=1.46806, y=-0.0461684, z=-0.339096
x=3.8813, y=-0.0474659, z=-0.339595
x=1.46805, y=-0.0359053, z=-0.339028
x=3.88127, y=-0.0339083, z=-0.339579
x=1.4681, y=-0.0256468, z=-0.338989
x=3.88124, y=-0.0203517, z=-0.339569
x=1.46812, y=-0.0153902, z=-0.338962
x=1.46811, y=-0.00513441, z=-0.338942
x=3.88123, y=-0.00679592, z=-0.339564
x=1.46811, y=0.00512071, z=-0.338942
x=3.88123, y=0.00675969, z=-0.339564
x=1.46812, y=0.0153765, z=-0.338962
x=1.4681, y=0.0256331, z=-0.338989
x=3.88124, y=0.0203155, z=-0.339569
x=1.46805, y=0.0358916, z=-0.339028
x=3.88127, y=0.033872, z=-0.339579
x=1.46806, y=0.0461547, z=-0.339096
x=3.8813, y=0.0474297, z=-0.339595
x=1.46809, y=0.0564229, z=-0.339185
x=1.46812, y=0.0666976, z=-0.339293
x=3.88135, y=0.0609889, z=-0.339615
x=1.46789, y=0.0769649, z=-0.339354
x=3.88111, y=0.0745445, z=-0.339615
x=1.46791, y=0.0872517, z=-0.339491
x=3.88112, y=0.0881058, z=-0.339641
x=1.46793, y=0.0949727, z=-0.339606
x=1.46796, y=0.1027, z=-0.339733
x=3.88114, y=0.10167, z=-0.339672
x=1.46801, y=0.113014, z=-0.339919
x=3.88117, y=0.115237, z=-0.339708
x=3.88122, y=0.128807, z=-0.339749
x=1.25715, y=0.138862, z=-0.3389
x=1.25718, y=0.145536, z=-0.339109
x=3.88127, y=0.142381, z=-0.339795
x=1.25667, y=0.15438, z=-0.339254
x=3.88134, y=0.155959, z=-0.339847
x=1.25668, y=0.163301, z=-0.339558
x=3.88142, y=0.169542, z=-0.339903
x=1.25671, y=0.172239, z=-0.339881
x=1.72976, y=0.175794, z=-0.337964
x=1.72983, y=0.184961, z=-0.338161
x=3.8815, y=0.183131, z=-0.339965
x=1.7299, y=0.194141, z=-0.338369
x=3.88084, y=0.196686, z=-0.339965
x=1.72962, y=0.206352, z=-0.338588
x=1.72929, y=0.215507, z=-0.33874
x=1.72935, y=0.224722, z=-0.338977
x=1.72941, y=0.233949, z=-0.339225
x=1.72948, y=0.243192, z=-0.339484
x=1.23955, y=0.254584, z=-0.339071
x=1.4438, y=0.257319, z=-0.33858
x=1.72958, y=0.255539, z=-0.339846
x=1.23865, y=0.263428, z=-0.339318
x=1.44384, y=0.265138, z=-0.33891
x=1.23863, y=0.272481, z=-0.339826
x=1.44389, y=0.275587, z=-0.339365
x=1.44394, y=0.286065, z=-0.339839
x=1.22225, y=0.329973, z=-0.339224
x=2.10519, y=0.326076, z=-0.337405
x=1.2222, y=0.336842, z=-0.339698
x=2.10532, y=0.337398, z=-0.337704
x=2.10413, y=0.344749, z=-0.337704
x=2.10422, y=0.356095, z=-0.338015
x=1.42074, y=0.367634, z=-0.338807
x=2.10432, y=0.367461, z=-0.338335
x=1.42073, y=0.375586, z=-0.33927
x=2.10439, y=0.375052, z=-0.338555
x=1.20465, y=0.386994, z=-0.339032
x=1.42072, y=0.383557, z=-0.339743
x=1.69589, y=0.385511, z=-0.338058
x=2.10447, y=0.382653, z=-0.338779
